origem,destino,sku,perfil,volume
CD_11,Cliente_145,sku_63,RODOVIARIO,1668.28
CD_11,Cliente_145,sku_65,RODOVIARIO,312.5
CD_11,Cliente_145,sku_69,RODOVIARIO,23.04
CD_11,Cliente_145,sku_73,RODOVIARIO,202.69
CD_11,Cliente_145,sku_77,RODOVIARIO,109.67
CD_11,Cliente_145,sku_79,RODOVIARIO,351.79
CD_11,Cliente_145,sku_80,RODOVIARIO,68236.55
CD_11,Cliente_145,sku_82,RODOVIARIO,5913.57
CD_11,Cliente_145,sku_83,RODOVIARIO,39043.66
CD_11,Cliente_145,sku_84,RODOVIARIO,2057567.66
CD_11,Cliente_145,sku_85,RODOVIARIO,822.15
CD_11,Cliente_145,sku_86,RODOVIARIO,16081.68
CD_11,Cliente_146,sku_18,RODOVIARIO,0.1
CD_11,Cliente_146,sku_50,RODOVIARIO,46875.43
CD_11,Cliente_146,sku_52,RODOVIARIO,76505.72
CD_11,Cliente_149,sku_52,RODOVIARIO,8669.31
CD_11,Cliente_149,sku_63,RODOVIARIO,59.91
CD_11,Cliente_149,sku_84,RODOVIARIO,489488.12
CD_11,Cliente_150,sku_8,RODOVIARIO,221.85
CD_11,Cliente_150,sku_18,RODOVIARIO,666.79
CD_11,Cliente_150,sku_25,RODOVIARIO,311.48
CD_11,Cliente_150,sku_47,RODOVIARIO,0.1
CD_11,Cliente_150,sku_49,RODOVIARIO,258.27
CD_11,Cliente_150,sku_50,RODOVIARIO,37.04
CD_11,Cliente_150,sku_52,RODOVIARIO,35529.7
CD_11,Cliente_150,sku_63,RODOVIARIO,17.2
CD_11,Cliente_150,sku_73,RODOVIARIO,0.1
CD_11,Cliente_150,sku_82,RODOVIARIO,92.74
CD_11,Cliente_150,sku_83,RODOVIARIO,6186.11
CD_11,Cliente_150,sku_84,RODOVIARIO,259283.94
CD_11,Cliente_150,sku_86,RODOVIARIO,24833.35
CD_11,Cliente_151,sku_52,RODOVIARIO,1620.25
CD_11,Cliente_154,sku_23,RODOVIARIO,867.51
CD_11,Cliente_154,sku_26,RODOVIARIO,45.89
CD_11,Cliente_154,sku_47,RODOVIARIO,335.87
CD_11,Cliente_154,sku_49,RODOVIARIO,16245.14
CD_11,Cliente_154,sku_52,RODOVIARIO,82763.16
CD_11,Cliente_154,sku_61,RODOVIARIO,1.22
CD_11,Cliente_154,sku_66,RODOVIARIO,374.92
CD_11,Cliente_154,sku_73,RODOVIARIO,2118.7
CD_11,Cliente_154,sku_83,RODOVIARIO,1132.06
CD_11,Cliente_154,sku_84,RODOVIARIO,172783.56
CD_11,Cliente_154,sku_86,RODOVIARIO,4166.6
CD_11,Cliente_158,sku_52,RODOVIARIO,2567.79
CD_7,Cliente_2,sku_26,RODOVIARIO,114.14
CD_7,Cliente_2,sku_40,RODOVIARIO,174.87
CD_7,Cliente_2,sku_61,RODOVIARIO,534.96
CD_7,Cliente_2,sku_63,RODOVIARIO,24.03
CD_7,Cliente_2,sku_73,RODOVIARIO,334.24
CD_7,Cliente_2,sku_79,RODOVIARIO,911.05
CD_7,Cliente_5,sku_52,RODOVIARIO,496.45
CD_7,Cliente_5,sku_83,RODOVIARIO,536.68
CD_7,Cliente_5,sku_84,RODOVIARIO,27017.3
CD_7,Cliente_6,sku_2,RODOVIARIO,21.68
CD_7,Cliente_6,sku_4,RODOVIARIO,263.1
CD_7,Cliente_6,sku_17,RODOVIARIO,1022.54
CD_7,Cliente_6,sku_18,RODOVIARIO,161.47
CD_7,Cliente_6,sku_21,RODOVIARIO,850.59
CD_7,Cliente_6,sku_22,RODOVIARIO,87.71
CD_7,Cliente_6,sku_23,RODOVIARIO,878.23
CD_7,Cliente_6,sku_25,RODOVIARIO,1445.45
CD_7,Cliente_6,sku_26,RODOVIARIO,90.0
CD_7,Cliente_6,sku_40,RODOVIARIO,36.88
CD_7,Cliente_6,sku_52,RODOVIARIO,56125.72
CD_7,Cliente_6,sku_61,RODOVIARIO,130.76
CD_7,Cliente_6,sku_63,RODOVIARIO,2321.95
CD_7,Cliente_6,sku_65,RODOVIARIO,1233.36
CD_7,Cliente_6,sku_69,RODOVIARIO,710.16
CD_7,Cliente_6,sku_73,RODOVIARIO,1631.49
CD_7,Cliente_6,sku_77,RODOVIARIO,665.47
CD_7,Cliente_6,sku_82,RODOVIARIO,1863.63
CD_7,Cliente_6,sku_83,RODOVIARIO,11465.75
CD_7,Cliente_6,sku_84,RODOVIARIO,185589.83
CD_7,Cliente_9,sku_25,RODOVIARIO,34.55
CD_7,Cliente_9,sku_38,RODOVIARIO,175.15
CD_7,Cliente_9,sku_47,RODOVIARIO,452.14
CD_7,Cliente_9,sku_49,RODOVIARIO,45.15
CD_7,Cliente_9,sku_52,RODOVIARIO,11.72
CD_7,Cliente_9,sku_61,RODOVIARIO,241.26
CD_7,Cliente_9,sku_63,RODOVIARIO,63.79
CD_7,Cliente_9,sku_79,RODOVIARIO,188.0
CD_7,Cliente_9,sku_83,RODOVIARIO,9265.4
CD_7,Cliente_9,sku_84,RODOVIARIO,82355.04
CD_7,Cliente_9,sku_85,RODOVIARIO,130.7
CD_7,Cliente_9,sku_86,RODOVIARIO,3792.05
CD_7,Cliente_9,sku_87,RODOVIARIO,964.98
CD_7,Cliente_9,sku_88,RODOVIARIO,470.91
CD_7,Cliente_12,sku_2,RODOVIARIO,36.95
CD_7,Cliente_12,sku_26,RODOVIARIO,244.93
CD_7,Cliente_12,sku_43,RODOVIARIO,911.3
CD_7,Cliente_12,sku_52,RODOVIARIO,1935.29
CD_7,Cliente_12,sku_61,RODOVIARIO,45.74
CD_7,Cliente_12,sku_63,RODOVIARIO,316.39
CD_7,Cliente_12,sku_69,RODOVIARIO,143.35
CD_7,Cliente_12,sku_73,RODOVIARIO,884.16
CD_7,Cliente_12,sku_77,RODOVIARIO,3417.28
CD_7,Cliente_12,sku_79,RODOVIARIO,2044.5
CD_7,Cliente_12,sku_82,RODOVIARIO,2710.68
CD_7,Cliente_12,sku_83,RODOVIARIO,3617.79
CD_7,Cliente_12,sku_84,RODOVIARIO,10891.71
CD_7,Cliente_15,sku_25,RODOVIARIO,3170.08
CD_7,Cliente_15,sku_61,RODOVIARIO,72.79
CD_7,Cliente_15,sku_63,RODOVIARIO,120.98
CD_7,Cliente_16,sku_26,RODOVIARIO,36.53
CD_7,Cliente_16,sku_61,RODOVIARIO,106.53
CD_7,Cliente_16,sku_77,RODOVIARIO,222.86
CD_7,Cliente_16,sku_82,RODOVIARIO,518.99
CD_7,Cliente_16,sku_83,RODOVIARIO,3094.35
CD_7,Cliente_16,sku_84,RODOVIARIO,20594.41
CD_7,Cliente_19,sku_61,RODOVIARIO,92.03
CD_7,Cliente_19,sku_83,RODOVIARIO,5184.84
CD_7,Cliente_20,sku_2,RODOVIARIO,339.92
CD_7,Cliente_20,sku_18,RODOVIARIO,309.34
CD_7,Cliente_20,sku_21,RODOVIARIO,260.62
CD_7,Cliente_20,sku_22,RODOVIARIO,9126.76
CD_7,Cliente_20,sku_23,RODOVIARIO,35.43
CD_7,Cliente_20,sku_25,RODOVIARIO,2929.52
CD_7,Cliente_20,sku_26,RODOVIARIO,47.81
CD_7,Cliente_20,sku_38,RODOVIARIO,180.09
CD_7,Cliente_20,sku_40,RODOVIARIO,1839.16
CD_7,Cliente_20,sku_43,RODOVIARIO,2495.33
CD_7,Cliente_20,sku_49,RODOVIARIO,295.7
CD_7,Cliente_20,sku_52,RODOVIARIO,10554.19
CD_7,Cliente_20,sku_60,RODOVIARIO,25940.11
CD_7,Cliente_20,sku_61,RODOVIARIO,1010.76
CD_7,Cliente_20,sku_63,RODOVIARIO,1431.95
CD_7,Cliente_20,sku_69,RODOVIARIO,389.22
CD_7,Cliente_20,sku_73,RODOVIARIO,942.45
CD_7,Cliente_20,sku_75,RODOVIARIO,510.25
CD_7,Cliente_20,sku_77,RODOVIARIO,217.73
CD_7,Cliente_20,sku_79,RODOVIARIO,736.96
CD_7,Cliente_20,sku_82,RODOVIARIO,1483.15
CD_7,Cliente_20,sku_83,RODOVIARIO,22424.67
CD_7,Cliente_20,sku_84,RODOVIARIO,618492.55
CD_7,Cliente_20,sku_86,RODOVIARIO,13441.45
CD_7,Cliente_20,sku_87,RODOVIARIO,263.54
CD_7,Cliente_23,sku_2,RODOVIARIO,17.39
CD_7,Cliente_23,sku_14,RODOVIARIO,1271.51
CD_7,Cliente_23,sku_18,RODOVIARIO,21.55
CD_7,Cliente_23,sku_22,RODOVIARIO,1299.07
CD_7,Cliente_23,sku_23,RODOVIARIO,100.48
CD_7,Cliente_23,sku_25,RODOVIARIO,5490.38
CD_7,Cliente_23,sku_35,RODOVIARIO,281.35
CD_7,Cliente_23,sku_40,RODOVIARIO,679.33
CD_7,Cliente_23,sku_43,RODOVIARIO,1135.01
CD_7,Cliente_23,sku_61,RODOVIARIO,1250.04
CD_7,Cliente_23,sku_63,RODOVIARIO,914.8
CD_7,Cliente_23,sku_69,RODOVIARIO,1083.18
CD_7,Cliente_23,sku_77,RODOVIARIO,558.32
CD_7,Cliente_23,sku_82,RODOVIARIO,484.14
CD_7,Cliente_23,sku_83,RODOVIARIO,22116.04
CD_7,Cliente_23,sku_84,RODOVIARIO,34238.59
CD_7,Cliente_25,sku_49,RODOVIARIO,4986.84
CD_7,Cliente_25,sku_52,RODOVIARIO,273.07
CD_7,Cliente_25,sku_83,RODOVIARIO,138027.15
CD_7,Cliente_25,sku_84,RODOVIARIO,1365143.04
CD_7,Cliente_25,sku_85,RODOVIARIO,442.11
CD_7,Cliente_25,sku_86,RODOVIARIO,1459.66
CD_7,Cliente_25,sku_87,RODOVIARIO,90142.45
CD_7,Cliente_25,sku_88,RODOVIARIO,149041.42
CD_7,Cliente_25,sku_89,RODOVIARIO,293.03
CD_7,Cliente_25,sku_90,RODOVIARIO,2281.81
CD_7,Cliente_25,sku_91,RODOVIARIO,590.61
CD_7,Cliente_25,sku_92,RODOVIARIO,181.02
CD_7,Cliente_26,sku_2,RODOVIARIO,2732.49
CD_7,Cliente_26,sku_4,RODOVIARIO,83.36
CD_7,Cliente_26,sku_6,RODOVIARIO,0.1
CD_7,Cliente_26,sku_8,RODOVIARIO,212.09
CD_7,Cliente_26,sku_11,RODOVIARIO,4579.7
CD_7,Cliente_26,sku_16,RODOVIARIO,0.1
CD_7,Cliente_26,sku_17,RODOVIARIO,653.2
CD_7,Cliente_26,sku_18,RODOVIARIO,1816.29
CD_7,Cliente_26,sku_20,RODOVIARIO,5.29
CD_7,Cliente_26,sku_21,RODOVIARIO,134.01
CD_7,Cliente_26,sku_22,RODOVIARIO,19581.0
CD_7,Cliente_26,sku_23,RODOVIARIO,7218.31
CD_7,Cliente_26,sku_25,RODOVIARIO,28477.88
CD_7,Cliente_26,sku_33,RODOVIARIO,1488.28
CD_7,Cliente_26,sku_35,RODOVIARIO,2335.35
CD_7,Cliente_26,sku_40,RODOVIARIO,5303.34
CD_7,Cliente_26,sku_43,RODOVIARIO,6325.21
CD_7,Cliente_26,sku_47,RODOVIARIO,413.87
CD_7,Cliente_26,sku_49,RODOVIARIO,96426.09
CD_7,Cliente_26,sku_52,RODOVIARIO,149326.53
CD_7,Cliente_26,sku_60,RODOVIARIO,2148.86
CD_7,Cliente_26,sku_61,RODOVIARIO,15990.71
CD_7,Cliente_26,sku_63,RODOVIARIO,21342.8
CD_7,Cliente_26,sku_69,RODOVIARIO,4347.24
CD_7,Cliente_26,sku_73,RODOVIARIO,5784.26
CD_7,Cliente_26,sku_77,RODOVIARIO,9639.74
CD_7,Cliente_26,sku_79,RODOVIARIO,232.99
CD_7,Cliente_26,sku_80,RODOVIARIO,361475.98
CD_7,Cliente_26,sku_82,RODOVIARIO,29494.06
CD_7,Cliente_26,sku_83,RODOVIARIO,1169661.16
CD_7,Cliente_26,sku_84,RODOVIARIO,6569790.94
CD_7,Cliente_26,sku_85,RODOVIARIO,1732.16
CD_7,Cliente_26,sku_86,RODOVIARIO,59965.32
CD_7,Cliente_26,sku_87,RODOVIARIO,138691.75
CD_7,Cliente_26,sku_88,RODOVIARIO,148793.21
CD_7,Cliente_26,sku_89,RODOVIARIO,117670.69
CD_7,Cliente_26,sku_90,RODOVIARIO,13948.76
CD_7,Cliente_26,sku_91,RODOVIARIO,1401.64
CD_7,Cliente_26,sku_92,RODOVIARIO,388.31
CD_7,Cliente_26,sku_93,RODOVIARIO,4100.31
CD_7,Cliente_24,sku_2,RODOVIARIO,708.54
CD_7,Cliente_24,sku_8,RODOVIARIO,13003.16
CD_7,Cliente_24,sku_11,RODOVIARIO,36895.07
CD_7,Cliente_24,sku_14,RODOVIARIO,2125.83
CD_7,Cliente_24,sku_15,RODOVIARIO,1886.59
CD_7,Cliente_24,sku_17,RODOVIARIO,5113.54
CD_7,Cliente_24,sku_18,RODOVIARIO,89342.81
CD_7,Cliente_24,sku_19,RODOVIARIO,1057.29
CD_7,Cliente_24,sku_21,RODOVIARIO,142598.25
CD_7,Cliente_24,sku_25,RODOVIARIO,8002.47
CD_7,Cliente_24,sku_29,RODOVIARIO,438.49
CD_7,Cliente_24,sku_35,RODOVIARIO,115.99
CD_7,Cliente_24,sku_38,RODOVIARIO,51398.93
CD_7,Cliente_24,sku_43,RODOVIARIO,182022.58
CD_7,Cliente_24,sku_49,RODOVIARIO,35613.73
CD_7,Cliente_24,sku_52,RODOVIARIO,0.1
CD_7,Cliente_24,sku_61,RODOVIARIO,6383.92
CD_7,Cliente_24,sku_63,RODOVIARIO,4775.52
CD_7,Cliente_24,sku_66,RODOVIARIO,709.61
CD_7,Cliente_24,sku_69,RODOVIARIO,9773.86
CD_7,Cliente_24,sku_77,RODOVIARIO,8494.87
CD_7,Cliente_24,sku_82,RODOVIARIO,81778.6
CD_7,Cliente_24,sku_83,RODOVIARIO,522631.19
CD_7,Cliente_24,sku_84,RODOVIARIO,1044040.02
CD_7,Cliente_24,sku_87,RODOVIARIO,374707.16
CD_7,Cliente_24,sku_88,RODOVIARIO,273292.22
CD_7,Cliente_24,sku_91,RODOVIARIO,5207.57
CD_7,Cliente_27,sku_15,RODOVIARIO,51.68
CD_7,Cliente_27,sku_18,RODOVIARIO,3144.01
CD_7,Cliente_27,sku_38,RODOVIARIO,43007.6
CD_7,Cliente_27,sku_40,RODOVIARIO,585.65
CD_7,Cliente_27,sku_43,RODOVIARIO,6460.84
CD_7,Cliente_27,sku_49,RODOVIARIO,27287.73
CD_7,Cliente_27,sku_52,RODOVIARIO,13698.58
CD_7,Cliente_27,sku_65,RODOVIARIO,629.71
CD_7,Cliente_27,sku_79,RODOVIARIO,569.84
CD_7,Cliente_27,sku_80,RODOVIARIO,246408.28
CD_7,Cliente_27,sku_82,RODOVIARIO,6676.45
CD_7,Cliente_27,sku_83,RODOVIARIO,895158.15
CD_7,Cliente_27,sku_84,RODOVIARIO,3688844.62
CD_7,Cliente_27,sku_86,RODOVIARIO,14915.71
CD_7,Cliente_27,sku_87,RODOVIARIO,70241.34
CD_7,Cliente_27,sku_88,RODOVIARIO,135853.31
CD_7,Cliente_27,sku_89,RODOVIARIO,121492.69
CD_7,Cliente_27,sku_90,RODOVIARIO,31525.45
CD_7,Cliente_27,sku_91,RODOVIARIO,16793.28
CD_7,Cliente_28,sku_52,RODOVIARIO,1208.59
CD_7,Cliente_28,sku_83,RODOVIARIO,34876.26
CD_7,Cliente_28,sku_84,RODOVIARIO,459753.77
CD_7,Cliente_28,sku_85,RODOVIARIO,3755.13
CD_7,Cliente_28,sku_86,RODOVIARIO,2316.7
CD_7,Cliente_28,sku_87,RODOVIARIO,21979.49
CD_7,Cliente_28,sku_88,RODOVIARIO,119234.38
CD_7,Cliente_28,sku_90,RODOVIARIO,1711.36
CD_7,Cliente_28,sku_91,RODOVIARIO,624.44
CD_7,Cliente_28,sku_92,RODOVIARIO,407.96
CD_7,Cliente_29,sku_2,RODOVIARIO,26.81
CD_7,Cliente_29,sku_6,RODOVIARIO,0.1
CD_7,Cliente_29,sku_16,RODOVIARIO,0.1
CD_7,Cliente_29,sku_18,RODOVIARIO,1243.59
CD_7,Cliente_29,sku_20,RODOVIARIO,53.53
CD_7,Cliente_29,sku_22,RODOVIARIO,11040.74
CD_7,Cliente_29,sku_23,RODOVIARIO,3498.16
CD_7,Cliente_29,sku_25,RODOVIARIO,11740.96
CD_7,Cliente_29,sku_26,RODOVIARIO,207.61
CD_7,Cliente_29,sku_33,RODOVIARIO,230.09
CD_7,Cliente_29,sku_35,RODOVIARIO,2132.33
CD_7,Cliente_29,sku_38,RODOVIARIO,63.51
CD_7,Cliente_29,sku_40,RODOVIARIO,1471.98
CD_7,Cliente_29,sku_43,RODOVIARIO,3933.08
CD_7,Cliente_29,sku_47,RODOVIARIO,752.58
CD_7,Cliente_29,sku_49,RODOVIARIO,3960.29
CD_7,Cliente_29,sku_52,RODOVIARIO,23335.59
CD_7,Cliente_29,sku_60,RODOVIARIO,37684.26
CD_7,Cliente_29,sku_61,RODOVIARIO,2462.0
CD_7,Cliente_29,sku_63,RODOVIARIO,3777.92
CD_7,Cliente_29,sku_69,RODOVIARIO,1320.42
CD_7,Cliente_29,sku_73,RODOVIARIO,4283.56
CD_7,Cliente_29,sku_77,RODOVIARIO,488.27
CD_7,Cliente_29,sku_79,RODOVIARIO,259.73
CD_7,Cliente_29,sku_80,RODOVIARIO,215737.21
CD_7,Cliente_29,sku_82,RODOVIARIO,10791.34
CD_7,Cliente_29,sku_83,RODOVIARIO,155595.2
CD_7,Cliente_29,sku_84,RODOVIARIO,860295.49
CD_7,Cliente_29,sku_85,RODOVIARIO,1622.25
CD_7,Cliente_29,sku_86,RODOVIARIO,96125.63
CD_7,Cliente_29,sku_87,RODOVIARIO,34833.16
CD_7,Cliente_29,sku_88,RODOVIARIO,41017.51
CD_7,Cliente_29,sku_89,RODOVIARIO,59387.35
CD_7,Cliente_29,sku_90,RODOVIARIO,78.34
CD_7,Cliente_29,sku_92,RODOVIARIO,287.85
CD_7,Cliente_30,sku_18,RODOVIARIO,510.46
CD_7,Cliente_30,sku_40,RODOVIARIO,6589.04
CD_7,Cliente_30,sku_43,RODOVIARIO,6268.77
CD_7,Cliente_30,sku_49,RODOVIARIO,8798.69
CD_7,Cliente_30,sku_65,RODOVIARIO,2977.29
CD_7,Cliente_30,sku_77,RODOVIARIO,2112.38
CD_7,Cliente_30,sku_79,RODOVIARIO,429.03
CD_7,Cliente_30,sku_80,RODOVIARIO,136120.43
CD_7,Cliente_30,sku_82,RODOVIARIO,276.75
CD_7,Cliente_30,sku_83,RODOVIARIO,166506.85
CD_7,Cliente_30,sku_84,RODOVIARIO,966213.63
CD_7,Cliente_30,sku_86,RODOVIARIO,18061.03
CD_7,Cliente_30,sku_87,RODOVIARIO,35404.76
CD_7,Cliente_30,sku_88,RODOVIARIO,174887.07
CD_7,Cliente_30,sku_90,RODOVIARIO,0.1
CD_7,Cliente_30,sku_91,RODOVIARIO,1754.72
CD_7,Cliente_30,sku_92,RODOVIARIO,421.6
CD_7,Cliente_33,sku_18,RODOVIARIO,78.23
CD_7,Cliente_33,sku_77,RODOVIARIO,459.72
CD_7,Cliente_33,sku_80,RODOVIARIO,21369.71
CD_7,Cliente_33,sku_84,RODOVIARIO,19301.05
CD_7,Cliente_34,sku_83,RODOVIARIO,2943.36
CD_7,Cliente_39,sku_40,RODOVIARIO,195.71
CD_7,Cliente_39,sku_63,RODOVIARIO,1413.23
CD_7,Cliente_39,sku_73,RODOVIARIO,108.96
CD_7,Cliente_46,sku_2,RODOVIARIO,36.95
CD_7,Cliente_46,sku_22,RODOVIARIO,81.4
CD_7,Cliente_46,sku_23,RODOVIARIO,215.59
CD_7,Cliente_46,sku_25,RODOVIARIO,1761.53
CD_7,Cliente_46,sku_33,RODOVIARIO,451.96
CD_7,Cliente_46,sku_35,RODOVIARIO,244.33
CD_7,Cliente_46,sku_60,RODOVIARIO,3867.94
CD_7,Cliente_46,sku_61,RODOVIARIO,712.49
CD_7,Cliente_46,sku_63,RODOVIARIO,35.66
CD_7,Cliente_46,sku_77,RODOVIARIO,241.93
CD_7,Cliente_46,sku_84,RODOVIARIO,4968.23
CD_7,Cliente_49,sku_25,RODOVIARIO,103.4
CD_7,Cliente_53,sku_18,RODOVIARIO,823.33
CD_7,Cliente_53,sku_21,RODOVIARIO,12.41
CD_7,Cliente_53,sku_22,RODOVIARIO,145.4
CD_7,Cliente_53,sku_23,RODOVIARIO,161.96
CD_7,Cliente_53,sku_25,RODOVIARIO,3628.18
CD_7,Cliente_53,sku_33,RODOVIARIO,38.66
CD_7,Cliente_53,sku_38,RODOVIARIO,103.32
CD_7,Cliente_53,sku_40,RODOVIARIO,83.8
CD_7,Cliente_53,sku_43,RODOVIARIO,636.65
CD_7,Cliente_53,sku_49,RODOVIARIO,8898.44
CD_7,Cliente_53,sku_60,RODOVIARIO,297.53
CD_7,Cliente_53,sku_61,RODOVIARIO,6495.84
CD_7,Cliente_53,sku_63,RODOVIARIO,10521.73
CD_7,Cliente_53,sku_73,RODOVIARIO,1538.46
CD_7,Cliente_53,sku_77,RODOVIARIO,1220.43
CD_7,Cliente_53,sku_80,RODOVIARIO,50632.61
CD_7,Cliente_53,sku_82,RODOVIARIO,3526.47
CD_7,Cliente_53,sku_83,RODOVIARIO,57019.84
CD_7,Cliente_53,sku_84,RODOVIARIO,87681.31
CD_7,Cliente_53,sku_86,RODOVIARIO,2133.03
CD_7,Cliente_53,sku_88,RODOVIARIO,440.76
CD_7,Cliente_55,sku_26,RODOVIARIO,11.91
CD_7,Cliente_56,sku_22,RODOVIARIO,700.99
CD_7,Cliente_56,sku_25,RODOVIARIO,2011.74
CD_7,Cliente_56,sku_33,RODOVIARIO,32.51
CD_7,Cliente_56,sku_61,RODOVIARIO,422.75
CD_7,Cliente_56,sku_63,RODOVIARIO,1154.1
CD_7,Cliente_56,sku_69,RODOVIARIO,87.99
CD_7,Cliente_56,sku_77,RODOVIARIO,685.54
CD_7,Cliente_56,sku_84,RODOVIARIO,58599.57
CD_7,Cliente_56,sku_86,RODOVIARIO,6517.58
CD_7,Cliente_60,sku_23,RODOVIARIO,14.17
CD_7,Cliente_60,sku_25,RODOVIARIO,1282.27
CD_7,Cliente_60,sku_26,RODOVIARIO,0.1
CD_7,Cliente_60,sku_40,RODOVIARIO,52.48
CD_7,Cliente_60,sku_43,RODOVIARIO,67.8
CD_7,Cliente_60,sku_61,RODOVIARIO,476.98
CD_7,Cliente_60,sku_63,RODOVIARIO,436.41
CD_7,Cliente_60,sku_69,RODOVIARIO,175.99
CD_7,Cliente_60,sku_79,RODOVIARIO,510.65
CD_7,Cliente_60,sku_82,RODOVIARIO,1971.77
CD_7,Cliente_63,sku_18,RODOVIARIO,50.14
CD_7,Cliente_63,sku_23,RODOVIARIO,392.03
CD_7,Cliente_63,sku_25,RODOVIARIO,10314.28
CD_7,Cliente_63,sku_26,RODOVIARIO,11.47
CD_7,Cliente_63,sku_33,RODOVIARIO,115.25
CD_7,Cliente_63,sku_40,RODOVIARIO,151.75
CD_7,Cliente_63,sku_43,RODOVIARIO,2342.94
CD_7,Cliente_63,sku_49,RODOVIARIO,0.1
CD_7,Cliente_63,sku_52,RODOVIARIO,0.1
CD_7,Cliente_63,sku_55,RODOVIARIO,0.1
CD_7,Cliente_63,sku_61,RODOVIARIO,282.52
CD_7,Cliente_63,sku_63,RODOVIARIO,1732.23
CD_7,Cliente_63,sku_69,RODOVIARIO,1156.07
CD_7,Cliente_63,sku_73,RODOVIARIO,46.04
CD_7,Cliente_63,sku_79,RODOVIARIO,93.44
CD_7,Cliente_63,sku_82,RODOVIARIO,2861.36
CD_7,Cliente_63,sku_83,RODOVIARIO,0.1
CD_7,Cliente_63,sku_84,RODOVIARIO,0.1
CD_7,Cliente_63,sku_87,RODOVIARIO,0.1
CD_7,Cliente_63,sku_88,RODOVIARIO,0.1
CD_7,Cliente_63,sku_93,RODOVIARIO,0.1
CD_7,Cliente_67,sku_18,RODOVIARIO,235.88
CD_7,Cliente_67,sku_22,RODOVIARIO,105.25
CD_7,Cliente_67,sku_25,RODOVIARIO,1884.44
CD_7,Cliente_67,sku_40,RODOVIARIO,337.18
CD_7,Cliente_67,sku_63,RODOVIARIO,383.76
CD_7,Cliente_67,sku_77,RODOVIARIO,396.7
CD_7,Cliente_67,sku_82,RODOVIARIO,368.27
CD_7,Cliente_67,sku_83,RODOVIARIO,9895.06
CD_7,Cliente_74,sku_23,RODOVIARIO,161.56
CD_7,Cliente_74,sku_25,RODOVIARIO,815.42
CD_7,Cliente_74,sku_77,RODOVIARIO,274.19
CD_7,Cliente_76,sku_25,RODOVIARIO,248.13
CD_7,Cliente_76,sku_33,RODOVIARIO,1602.49
CD_7,Cliente_76,sku_69,RODOVIARIO,224.61
CD_7,Cliente_77,sku_23,RODOVIARIO,365.77
CD_7,Cliente_77,sku_25,RODOVIARIO,2155.22
CD_7,Cliente_77,sku_26,RODOVIARIO,11.47
CD_7,Cliente_77,sku_40,RODOVIARIO,90.79
CD_7,Cliente_77,sku_63,RODOVIARIO,291.7
CD_7,Cliente_77,sku_83,RODOVIARIO,1791.26
CD_7,Cliente_80,sku_84,RODOVIARIO,173310.06
CD_7,Cliente_81,sku_14,RODOVIARIO,45.73
CD_7,Cliente_81,sku_16,RODOVIARIO,0.1
CD_7,Cliente_81,sku_22,RODOVIARIO,76.35
CD_7,Cliente_81,sku_23,RODOVIARIO,289.14
CD_7,Cliente_81,sku_25,RODOVIARIO,2675.14
CD_7,Cliente_81,sku_26,RODOVIARIO,177.45
CD_7,Cliente_81,sku_40,RODOVIARIO,2131.64
CD_7,Cliente_81,sku_43,RODOVIARIO,8018.94
CD_7,Cliente_81,sku_47,RODOVIARIO,7402.66
CD_7,Cliente_81,sku_49,RODOVIARIO,49582.85
CD_7,Cliente_81,sku_52,RODOVIARIO,16424.75
CD_7,Cliente_81,sku_61,RODOVIARIO,920.01
CD_7,Cliente_81,sku_63,RODOVIARIO,1662.88
CD_7,Cliente_81,sku_65,RODOVIARIO,308.34
CD_7,Cliente_81,sku_69,RODOVIARIO,905.98
CD_7,Cliente_81,sku_73,RODOVIARIO,623.44
CD_7,Cliente_81,sku_77,RODOVIARIO,9928.44
CD_7,Cliente_81,sku_79,RODOVIARIO,252.07
CD_7,Cliente_81,sku_82,RODOVIARIO,1555.67
CD_7,Cliente_81,sku_83,RODOVIARIO,99401.24
CD_7,Cliente_81,sku_84,RODOVIARIO,735198.33
CD_7,Cliente_81,sku_86,RODOVIARIO,9480.12
CD_7,Cliente_79,sku_8,RODOVIARIO,248.19
CD_7,Cliente_79,sku_11,RODOVIARIO,8705.29
CD_7,Cliente_79,sku_18,RODOVIARIO,3022.04
CD_7,Cliente_79,sku_49,RODOVIARIO,115152.81
CD_7,Cliente_79,sku_83,RODOVIARIO,45884.53
CD_7,Cliente_79,sku_84,RODOVIARIO,881630.24
CD_7,Cliente_82,sku_83,RODOVIARIO,16869.71
CD_7,Cliente_82,sku_84,RODOVIARIO,103953.05
CD_7,Cliente_83,sku_84,RODOVIARIO,4775.52
CD_7,Cliente_84,sku_22,RODOVIARIO,315.76
CD_7,Cliente_84,sku_25,RODOVIARIO,7.8
CD_7,Cliente_84,sku_40,RODOVIARIO,2552.9
CD_7,Cliente_84,sku_43,RODOVIARIO,4569.11
CD_7,Cliente_84,sku_47,RODOVIARIO,2528.1
CD_7,Cliente_84,sku_49,RODOVIARIO,24711.59
CD_7,Cliente_84,sku_52,RODOVIARIO,2144.09
CD_7,Cliente_84,sku_61,RODOVIARIO,352.46
CD_7,Cliente_84,sku_63,RODOVIARIO,626.28
CD_7,Cliente_84,sku_69,RODOVIARIO,2472.01
CD_7,Cliente_84,sku_73,RODOVIARIO,188.98
