no,sku,perfil,demanda
Cliente_95,sku_21,Rodoviário,101773.46
Cliente_95,sku_22,Rodoviário,32335.7
Cliente_95,sku_23,Rodoviário,20706.48
Cliente_95,sku_25,Rodoviário,139748.87
Cliente_95,sku_26,Rodoviário,938.96
Cliente_95,sku_27,Rodoviário,752.21
Cliente_95,sku_29,Rodoviário,13368.23
Cliente_95,sku_31,Rodoviário,25.69
Cliente_95,sku_33,Rodoviário,13812.28
Cliente_95,sku_35,Rodoviário,9885.82
Cliente_95,sku_38,Rodoviário,30514.4
Cliente_95,sku_40,Rodoviário,26114.36
Cliente_95,sku_42,Rodoviário,144.02
Cliente_95,sku_43,Rodoviário,413343.71
Cliente_95,sku_44,Rodoviário,415.58
Cliente_95,sku_47,Rodoviário,3794.62
Cliente_95,sku_49,Rodoviário,61924.78
Cliente_95,sku_52,Rodoviário,116026.89
Cliente_95,sku_53,Rodoviário,248.08
Cliente_95,sku_55,Rodoviário,0.1
Cliente_95,sku_60,Rodoviário,118170.58
Cliente_95,sku_61,Rodoviário,17536.01
Cliente_95,sku_63,Rodoviário,27813.51
Cliente_95,sku_65,Rodoviário,0.1
Cliente_95,sku_67,Rodoviário,21.95
Cliente_95,sku_68,Rodoviário,68.31
Cliente_95,sku_69,Rodoviário,17265.91
Cliente_95,sku_71,Rodoviário,376.49
Cliente_95,sku_73,Rodoviário,16675.76
Cliente_95,sku_75,Rodoviário,73268.02
Cliente_95,sku_77,Rodoviário,21756.19
Cliente_95,sku_78,Rodoviário,7.17
Cliente_95,sku_79,Rodoviário,23201.99
Cliente_95,sku_80,Rodoviário,1065613.58
Cliente_95,sku_82,Rodoviário,336887.69
Cliente_95,sku_30,Rodoviário,477.09
Cliente_95,sku_70,Rodoviário,4.9
Cliente_95,sku_83,Rodoviário,239898.06
Cliente_95,sku_84,Rodoviário,3884460.22
Cliente_95,sku_85,Rodoviário,0.1
Cliente_95,sku_86,Rodoviário,30085.24
Cliente_95,sku_87,Rodoviário,11737.34
Cliente_95,sku_88,Rodoviário,404.18
Cliente_95,sku_91,Rodoviário,2571.79
Cliente_92,sku_2,Rodoviário,219.47
Cliente_92,sku_8,Rodoviário,4445.97
Cliente_92,sku_10,Rodoviário,395.31
Cliente_92,sku_11,Rodoviário,19388.67
Cliente_92,sku_13,Rodoviário,25.48
Cliente_92,sku_15,Rodoviário,123.94
Cliente_92,sku_17,Rodoviário,334.91
Cliente_92,sku_18,Rodoviário,16983.87
Cliente_92,sku_20,Rodoviário,350.37
Cliente_92,sku_22,Rodoviário,13869.74
Cliente_92,sku_23,Rodoviário,4076.24
Cliente_92,sku_25,Rodoviário,5794.7
Cliente_92,sku_26,Rodoviário,6.42
Cliente_92,sku_35,Rodoviário,109.91
Cliente_92,sku_38,Rodoviário,8423.47
Cliente_92,sku_43,Rodoviário,26603.84
Cliente_92,sku_44,Rodoviário,6055.01
Cliente_92,sku_60,Rodoviário,198022.64
Cliente_92,sku_61,Rodoviário,1796.18
Cliente_92,sku_66,Rodoviário,0.1
Cliente_92,sku_75,Rodoviário,36317.06
Cliente_92,sku_77,Rodoviário,6614.02
Cliente_92,sku_82,Rodoviário,4780.64
Cliente_92,sku_84,Rodoviário,167312.25
Cliente_92,sku_87,Rodoviário,53444.57
Cliente_96,sku_1,Rodoviário,624.7
Cliente_96,sku_17,Rodoviário,5259.84
Cliente_96,sku_18,Rodoviário,28730.04
Cliente_96,sku_20,Rodoviário,773.27
Cliente_96,sku_22,Rodoviário,1736.1
Cliente_96,sku_33,Rodoviário,2221.72
Cliente_96,sku_35,Rodoviário,9746.94
Cliente_96,sku_38,Rodoviário,47.23
Cliente_96,sku_43,Rodoviário,5736.03
Cliente_96,sku_60,Rodoviário,33870.2
Cliente_96,sku_61,Rodoviário,950.03
Cliente_96,sku_63,Rodoviário,1466.01
Cliente_96,sku_69,Rodoviário,2363.11
Cliente_96,sku_75,Rodoviário,7549.68
Cliente_96,sku_77,Rodoviário,2626.99
Cliente_96,sku_82,Rodoviário,825.57
Cliente_96,sku_84,Rodoviário,237717.11
Cliente_97,sku_8,Rodoviário,48.63
Cliente_97,sku_40,Rodoviário,22791.53
Cliente_97,sku_43,Rodoviário,106326.01
Cliente_97,sku_52,Rodoviário,2078.72
Cliente_97,sku_69,Rodoviário,2563.22
Cliente_97,sku_77,Rodoviário,625.61
Cliente_97,sku_79,Rodoviário,18503.25
Cliente_97,sku_80,Rodoviário,570899.31
Cliente_97,sku_82,Rodoviário,167346.0
Cliente_97,sku_84,Rodoviário,26981.67
Cliente_97,sku_86,Rodoviário,6754.59
Cliente_98,sku_0,Rodoviário,223.66
Cliente_98,sku_1,Rodoviário,24.83
Cliente_98,sku_2,Rodoviário,1090.53
Cliente_98,sku_4,Rodoviário,50.72
Cliente_98,sku_5,Rodoviário,48.05
Cliente_98,sku_6,Rodoviário,10.46
Cliente_98,sku_7,Rodoviário,47.48
Cliente_98,sku_8,Rodoviário,394.51
Cliente_98,sku_11,Rodoviário,138.58
Cliente_98,sku_14,Rodoviário,510.05
Cliente_98,sku_15,Rodoviário,2048.78
Cliente_98,sku_16,Rodoviário,0.2
Cliente_98,sku_17,Rodoviário,6042.79
Cliente_98,sku_18,Rodoviário,15859.72
Cliente_98,sku_19,Rodoviário,161.82
Cliente_98,sku_20,Rodoviário,380.25
Cliente_98,sku_21,Rodoviário,7719.76
Cliente_98,sku_22,Rodoviário,661.0
Cliente_98,sku_23,Rodoviário,13442.97
Cliente_98,sku_25,Rodoviário,12026.21
Cliente_98,sku_26,Rodoviário,696.1
Cliente_98,sku_27,Rodoviário,66.21
Cliente_98,sku_29,Rodoviário,9510.18
Cliente_98,sku_31,Rodoviário,71.58
Cliente_98,sku_33,Rodoviário,4203.44
Cliente_98,sku_35,Rodoviário,4999.96
Cliente_98,sku_38,Rodoviário,7076.14
Cliente_98,sku_40,Rodoviário,18736.3
Cliente_98,sku_43,Rodoviário,143007.88
Cliente_98,sku_47,Rodoviário,780.24
Cliente_98,sku_49,Rodoviário,19786.9
Cliente_98,sku_50,Rodoviário,379.99
Cliente_98,sku_52,Rodoviário,86301.88
Cliente_98,sku_60,Rodoviário,28063.02
Cliente_98,sku_61,Rodoviário,8235.89
Cliente_98,sku_63,Rodoviário,5493.22
Cliente_98,sku_65,Rodoviário,1020.09
Cliente_98,sku_69,Rodoviário,579.66
Cliente_98,sku_73,Rodoviário,293.15
Cliente_98,sku_75,Rodoviário,88853.52
Cliente_98,sku_77,Rodoviário,7554.23
Cliente_98,sku_79,Rodoviário,7138.21
Cliente_98,sku_80,Rodoviário,389401.06
Cliente_98,sku_82,Rodoviário,72952.82
Cliente_98,sku_83,Rodoviário,39160.78
Cliente_98,sku_84,Rodoviário,1047268.88
Cliente_98,sku_85,Rodoviário,0.1
Cliente_98,sku_86,Rodoviário,35168.96
Cliente_93,sku_18,Rodoviário,1879.5
Cliente_93,sku_43,Rodoviário,18722.66
Cliente_99,sku_18,Rodoviário,3165.1
Cliente_99,sku_38,Rodoviário,18.09
Cliente_99,sku_60,Rodoviário,11341.36
Cliente_99,sku_77,Rodoviário,1017.98
Cliente_99,sku_79,Rodoviário,282.41
Cliente_99,sku_82,Rodoviário,3202.33
Cliente_100,sku_8,Rodoviário,18.18
Cliente_100,sku_33,Rodoviário,437.85
Cliente_100,sku_38,Rodoviário,252.09
Cliente_100,sku_40,Rodoviário,1534.22
Cliente_100,sku_43,Rodoviário,14058.79
Cliente_100,sku_52,Rodoviário,1511.27
Cliente_100,sku_65,Rodoviário,44.51
Cliente_100,sku_69,Rodoviário,91.07
Cliente_100,sku_79,Rodoviário,1394.28
Cliente_100,sku_82,Rodoviário,21914.1
Cliente_100,sku_83,Rodoviário,140.88
Cliente_100,sku_84,Rodoviário,30732.23
Cliente_100,sku_90,Rodoviário,1068.26
Cliente_101,sku_0,Rodoviário,126.06
Cliente_101,sku_2,Rodoviário,2304.3
Cliente_101,sku_6,Rodoviário,10.46
Cliente_101,sku_8,Rodoviário,74.94
Cliente_101,sku_11,Rodoviário,2844.62
Cliente_101,sku_12,Rodoviário,93.0
Cliente_101,sku_14,Rodoviário,1034.16
Cliente_101,sku_15,Rodoviário,2747.08
Cliente_101,sku_16,Rodoviário,376.5
Cliente_101,sku_17,Rodoviário,2733.18
Cliente_101,sku_18,Rodoviário,13265.45
Cliente_101,sku_20,Rodoviário,820.58
Cliente_101,sku_21,Rodoviário,35774.81
Cliente_101,sku_22,Rodoviário,12152.56
Cliente_101,sku_23,Rodoviário,13021.43
Cliente_101,sku_25,Rodoviário,46718.69
Cliente_101,sku_26,Rodoviário,52.12
Cliente_101,sku_29,Rodoviário,16.8
Cliente_101,sku_33,Rodoviário,3916.53
Cliente_101,sku_35,Rodoviário,8294.23
Cliente_101,sku_38,Rodoviário,3469.09
Cliente_101,sku_40,Rodoviário,3953.19
Cliente_101,sku_42,Rodoviário,6.89
Cliente_101,sku_43,Rodoviário,84753.2
Cliente_101,sku_46,Rodoviário,153.49
Cliente_101,sku_47,Rodoviário,1455.49
Cliente_101,sku_49,Rodoviário,8724.95
Cliente_101,sku_52,Rodoviário,25574.78
Cliente_101,sku_55,Rodoviário,4.81
Cliente_101,sku_60,Rodoviário,84053.45
Cliente_101,sku_61,Rodoviário,6655.59
Cliente_101,sku_63,Rodoviário,47336.4
Cliente_101,sku_65,Rodoviário,1010.97
Cliente_101,sku_68,Rodoviário,72.67
Cliente_101,sku_69,Rodoviário,5306.58
Cliente_101,sku_73,Rodoviário,4442.94
Cliente_101,sku_77,Rodoviário,3313.39
Cliente_101,sku_79,Rodoviário,1816.25
Cliente_101,sku_82,Rodoviário,79837.51
Cliente_101,sku_32,Rodoviário,20.09
Cliente_101,sku_83,Rodoviário,27254.31
Cliente_101,sku_84,Rodoviário,214251.05
Cliente_101,sku_85,Rodoviário,1829.79
Cliente_101,sku_89,Rodoviário,12820.15
Cliente_102,sku_17,Rodoviário,1380.11
Cliente_102,sku_18,Rodoviário,418.57
Cliente_102,sku_20,Rodoviário,194.16
Cliente_102,sku_35,Rodoviário,38.63
Cliente_102,sku_38,Rodoviário,117.74
Cliente_102,sku_84,Rodoviário,186318.81
Cliente_103,sku_2,Rodoviário,0.1
Cliente_103,sku_6,Rodoviário,0.2
Cliente_103,sku_14,Rodoviário,24.9
Cliente_103,sku_16,Rodoviário,0.1
Cliente_103,sku_18,Rodoviário,54.95
Cliente_103,sku_21,Rodoviário,1467.46
Cliente_103,sku_22,Rodoviário,491.19
Cliente_103,sku_23,Rodoviário,900.13
Cliente_103,sku_25,Rodoviário,4850.13
Cliente_103,sku_33,Rodoviário,119.44
Cliente_103,sku_35,Rodoviário,78.19
Cliente_103,sku_38,Rodoviário,604.74
Cliente_103,sku_40,Rodoviário,30.44
Cliente_103,sku_43,Rodoviário,1841.63
Cliente_103,sku_61,Rodoviário,1039.43
Cliente_103,sku_63,Rodoviário,1345.87
Cliente_103,sku_69,Rodoviário,134.59
Cliente_103,sku_73,Rodoviário,80.71
Cliente_103,sku_77,Rodoviário,79.76
Cliente_103,sku_79,Rodoviário,423.43
Cliente_103,sku_82,Rodoviário,195.31
Cliente_103,sku_83,Rodoviário,702.72
Cliente_103,sku_84,Rodoviário,15295.99
Cliente_105,sku_6,Rodoviário,4.11
Cliente_105,sku_16,Rodoviário,11.16
Cliente_105,sku_21,Rodoviário,3587.68
Cliente_105,sku_22,Rodoviário,406.28
Cliente_105,sku_25,Rodoviário,4261.75
Cliente_105,sku_33,Rodoviário,1888.52
Cliente_105,sku_35,Rodoviário,111.68
Cliente_105,sku_38,Rodoviário,2523.65
Cliente_105,sku_49,Rodoviário,0.1
Cliente_105,sku_52,Rodoviário,1619.44
Cliente_105,sku_61,Rodoviário,12734.28
Cliente_105,sku_63,Rodoviário,25.93
Cliente_105,sku_69,Rodoviário,169.1
Cliente_105,sku_73,Rodoviário,218.0
Cliente_105,sku_77,Rodoviário,662.59
Cliente_105,sku_83,Rodoviário,1017.35
Cliente_105,sku_84,Rodoviário,5940.27
Cliente_106,sku_0,Rodoviário,610.0
Cliente_106,sku_1,Rodoviário,1285.28
Cliente_106,sku_2,Rodoviário,1971.58
Cliente_106,sku_3,Rodoviário,72.74
Cliente_106,sku_4,Rodoviário,107.57
Cliente_106,sku_6,Rodoviário,4927.61
Cliente_106,sku_7,Rodoviário,1993.59
Cliente_106,sku_8,Rodoviário,31265.59
Cliente_106,sku_10,Rodoviário,21.61
Cliente_106,sku_11,Rodoviário,28936.31
Cliente_106,sku_12,Rodoviário,78.21
Cliente_106,sku_13,Rodoviário,45.94
Cliente_106,sku_14,Rodoviário,10026.14
Cliente_106,sku_15,Rodoviário,2999.18
Cliente_106,sku_16,Rodoviário,19645.93
Cliente_106,sku_17,Rodoviário,34645.85
Cliente_106,sku_18,Rodoviário,57395.04
Cliente_106,sku_19,Rodoviário,613.74
Cliente_106,sku_20,Rodoviário,3082.27
Cliente_106,sku_21,Rodoviário,25732.3
Cliente_106,sku_22,Rodoviário,25259.97
Cliente_106,sku_23,Rodoviário,12321.78
Cliente_106,sku_25,Rodoviário,36525.86
Cliente_106,sku_26,Rodoviário,1681.43
Cliente_106,sku_27,Rodoviário,11251.69
Cliente_106,sku_29,Rodoviário,444.15
Cliente_106,sku_31,Rodoviário,2264.61
Cliente_106,sku_33,Rodoviário,8582.3
Cliente_106,sku_35,Rodoviário,696.27
Cliente_106,sku_37,Rodoviário,142.4
Cliente_106,sku_38,Rodoviário,7085.08
Cliente_106,sku_39,Rodoviário,322.48
Cliente_106,sku_40,Rodoviário,3101.83
Cliente_106,sku_43,Rodoviário,71557.89
Cliente_106,sku_47,Rodoviário,31421.17
Cliente_106,sku_49,Rodoviário,1369.44
Cliente_106,sku_52,Rodoviário,50725.5
Cliente_106,sku_55,Rodoviário,1.84
Cliente_106,sku_60,Rodoviário,21060.8
Cliente_106,sku_61,Rodoviário,10514.12
Cliente_106,sku_63,Rodoviário,36537.74
Cliente_106,sku_65,Rodoviário,4263.5
Cliente_106,sku_68,Rodoviário,1.97
Cliente_106,sku_69,Rodoviário,7961.66
Cliente_106,sku_71,Rodoviário,40.31
Cliente_106,sku_73,Rodoviário,13291.74
Cliente_106,sku_75,Rodoviário,12785.83
Cliente_106,sku_77,Rodoviário,21250.66
Cliente_106,sku_79,Rodoviário,4220.61
Cliente_106,sku_82,Rodoviário,61059.94
Cliente_106,sku_83,Rodoviário,6674.13
Cliente_106,sku_84,Rodoviário,210579.08
Cliente_106,sku_85,Rodoviário,0.1
Cliente_104,sku_0,Rodoviário,1.16
Cliente_104,sku_8,Rodoviário,277.76
Cliente_104,sku_10,Rodoviário,226.67
Cliente_104,sku_11,Rodoviário,347998.59
Cliente_104,sku_14,Rodoviário,2064.15
Cliente_104,sku_15,Rodoviário,480.13
Cliente_104,sku_17,Rodoviário,205.71
Cliente_104,sku_18,Rodoviário,8177.9
Cliente_104,sku_21,Rodoviário,118.4
Cliente_104,sku_31,Rodoviário,253.86
Cliente_104,sku_35,Rodoviário,673.32
Cliente_104,sku_38,Rodoviário,6436.48
Cliente_104,sku_47,Rodoviário,13003.91
Cliente_104,sku_57,Rodoviário,14881.16
Cliente_104,sku_60,Rodoviário,138956.78
Cliente_104,sku_84,Rodoviário,93480.65
Cliente_107,sku_2,Rodoviário,175.57
Cliente_107,sku_15,Rodoviário,527.28
Cliente_107,sku_18,Rodoviário,8426.73
Cliente_107,sku_25,Rodoviário,7322.6
Cliente_107,sku_43,Rodoviário,2239.3
Cliente_107,sku_52,Rodoviário,9960.64
Cliente_107,sku_63,Rodoviário,1530.43
Cliente_107,sku_82,Rodoviário,4891.46
Cliente_108,sku_23,Rodoviário,14.07
Cliente_108,sku_25,Rodoviário,2903.04
Cliente_108,sku_33,Rodoviário,193.95
Cliente_108,sku_47,Rodoviário,5015.02
Cliente_108,sku_49,Rodoviário,2980.23
Cliente_108,sku_52,Rodoviário,5057.83
Cliente_108,sku_61,Rodoviário,742.3
Cliente_108,sku_63,Rodoviário,10.06
Cliente_108,sku_69,Rodoviário,359.44
Cliente_108,sku_73,Rodoviário,132.59
Cliente_109,sku_1,Rodoviário,2.25
Cliente_109,sku_2,Rodoviário,3134.5
Cliente_109,sku_5,Rodoviário,53.93
Cliente_109,sku_6,Rodoviário,2154.78
Cliente_109,sku_7,Rodoviário,17.3
Cliente_109,sku_8,Rodoviário,6864.67
Cliente_109,sku_11,Rodoviário,5243.59
Cliente_109,sku_12,Rodoviário,21.54
Cliente_109,sku_14,Rodoviário,11233.27
Cliente_109,sku_15,Rodoviário,910.62
Cliente_109,sku_16,Rodoviário,8563.4
Cliente_109,sku_17,Rodoviário,4475.45
Cliente_109,sku_18,Rodoviário,46760.89
Cliente_109,sku_19,Rodoviário,317.46
Cliente_109,sku_20,Rodoviário,466.7
Cliente_109,sku_21,Rodoviário,22109.55
Cliente_109,sku_22,Rodoviário,16962.11
Cliente_109,sku_23,Rodoviário,20474.99
Cliente_109,sku_25,Rodoviário,172179.68
Cliente_109,sku_26,Rodoviário,1951.1
Cliente_109,sku_29,Rodoviário,394.47
Cliente_109,sku_31,Rodoviário,1963.33
Cliente_109,sku_33,Rodoviário,4777.9
Cliente_109,sku_35,Rodoviário,3821.04
Cliente_109,sku_38,Rodoviário,179.98
Cliente_109,sku_39,Rodoviário,322.48
Cliente_109,sku_40,Rodoviário,6940.1
Cliente_109,sku_42,Rodoviário,106.92
Cliente_109,sku_43,Rodoviário,53389.18
Cliente_109,sku_47,Rodoviário,6970.52
Cliente_109,sku_49,Rodoviário,1208.43
Cliente_109,sku_52,Rodoviário,28844.37
Cliente_109,sku_55,Rodoviário,0.1
Cliente_109,sku_58,Rodoviário,4059.58
Cliente_109,sku_60,Rodoviário,70154.95
Cliente_109,sku_61,Rodoviário,14264.34
Cliente_109,sku_63,Rodoviário,48081.2
Cliente_109,sku_65,Rodoviário,6629.11
Cliente_109,sku_66,Rodoviário,58.01
Cliente_109,sku_68,Rodoviário,16.13
Cliente_109,sku_69,Rodoviário,12529.29
Cliente_109,sku_71,Rodoviário,465.05
Cliente_109,sku_73,Rodoviário,14300.24
Cliente_109,sku_75,Rodoviário,881.34
Cliente_109,sku_77,Rodoviário,7449.26
Cliente_109,sku_79,Rodoviário,2760.08
Cliente_109,sku_82,Rodoviário,51248.15
Cliente_109,sku_83,Rodoviário,32781.1
Cliente_109,sku_84,Rodoviário,211336.03
Cliente_109,sku_85,Rodoviário,0.1
Cliente_110,sku_52,Rodoviário,23614.68
Cliente_110,sku_84,Rodoviário,20315.18
Cliente_112,sku_0,Rodoviário,84.75
Cliente_112,sku_2,Rodoviário,469.81
Cliente_112,sku_8,Rodoviário,53.16
Cliente_112,sku_11,Rodoviário,180.88
Cliente_112,sku_17,Rodoviário,136.69
Cliente_112,sku_18,Rodoviário,1670.28
Cliente_112,sku_21,Rodoviário,743.01
Cliente_112,sku_22,Rodoviário,186.03
Cliente_112,sku_23,Rodoviário,5066.36
Cliente_112,sku_25,Rodoviário,5977.02
Cliente_112,sku_29,Rodoviário,1372.13
Cliente_112,sku_33,Rodoviário,969.48
Cliente_112,sku_40,Rodoviário,3.13
Cliente_112,sku_43,Rodoviário,4386.62
Cliente_112,sku_47,Rodoviário,76162.62
Cliente_112,sku_49,Rodoviário,92693.49
Cliente_112,sku_52,Rodoviário,274161.93
Cliente_112,sku_55,Rodoviário,15228.63
Cliente_112,sku_61,Rodoviário,2784.23
Cliente_112,sku_63,Rodoviário,958.35
Cliente_112,sku_69,Rodoviário,284.4
Cliente_112,sku_73,Rodoviário,734.71
Cliente_112,sku_74,Rodoviário,3347.24
Cliente_112,sku_79,Rodoviário,1131.98
Cliente_112,sku_82,Rodoviário,20484.15
Cliente_113,sku_0,Rodoviário,546.5
Cliente_113,sku_2,Rodoviário,6743.29
Cliente_113,sku_3,Rodoviário,405.01
Cliente_113,sku_4,Rodoviário,390.45
Cliente_113,sku_5,Rodoviário,6139.14
Cliente_113,sku_6,Rodoviário,144.59
Cliente_113,sku_7,Rodoviário,0.1
Cliente_113,sku_8,Rodoviário,54758.0
Cliente_113,sku_11,Rodoviário,22496.14
Cliente_113,sku_12,Rodoviário,8.18
Cliente_113,sku_13,Rodoviário,0.1
Cliente_113,sku_14,Rodoviário,25049.83
Cliente_113,sku_15,Rodoviário,9765.4
Cliente_113,sku_16,Rodoviário,387.85
Cliente_113,sku_17,Rodoviário,2638.38
Cliente_113,sku_18,Rodoviário,137985.78
Cliente_113,sku_19,Rodoviário,197.19
Cliente_113,sku_20,Rodoviário,151.18
Cliente_113,sku_21,Rodoviário,238974.55
Cliente_113,sku_22,Rodoviário,877.5
Cliente_113,sku_23,Rodoviário,2761.23
Cliente_113,sku_25,Rodoviário,40631.0
Cliente_113,sku_26,Rodoviário,349.61
Cliente_113,sku_27,Rodoviário,223.19
Cliente_113,sku_28,Rodoviário,90.73
Cliente_113,sku_29,Rodoviário,4211.73
Cliente_113,sku_31,Rodoviário,3040.29
Cliente_113,sku_33,Rodoviário,38538.24
Cliente_113,sku_34,Rodoviário,10.01
Cliente_113,sku_35,Rodoviário,5738.72
Cliente_113,sku_37,Rodoviário,4397.64
Cliente_113,sku_38,Rodoviário,5305.28
Cliente_113,sku_39,Rodoviário,1989.34
Cliente_113,sku_40,Rodoviário,24240.99
Cliente_113,sku_42,Rodoviário,11527.86
Cliente_113,sku_43,Rodoviário,492583.9
Cliente_113,sku_46,Rodoviário,1514.31
Cliente_113,sku_47,Rodoviário,551648.33
Cliente_113,sku_49,Rodoviário,512880.15
Cliente_113,sku_50,Rodoviário,264.28
Cliente_113,sku_52,Rodoviário,2050968.84
Cliente_113,sku_55,Rodoviário,3022.57
Cliente_113,sku_59,Rodoviário,0.1
Cliente_113,sku_61,Rodoviário,4306.35
Cliente_113,sku_62,Rodoviário,337.23
Cliente_113,sku_63,Rodoviário,8861.23
Cliente_113,sku_65,Rodoviário,3918.12
Cliente_113,sku_66,Rodoviário,369.95
Cliente_113,sku_67,Rodoviário,5336.93
Cliente_113,sku_68,Rodoviário,1131.3
Cliente_113,sku_69,Rodoviário,22420.59
Cliente_113,sku_71,Rodoviário,9194.94
Cliente_113,sku_73,Rodoviário,3992.27
Cliente_113,sku_74,Rodoviário,1354.29
Cliente_113,sku_75,Rodoviário,113651.12
Cliente_113,sku_77,Rodoviário,13025.21
Cliente_113,sku_78,Rodoviário,848.37
Cliente_113,sku_79,Rodoviário,26070.56
Cliente_113,sku_80,Rodoviário,20042.5
Cliente_113,sku_81,Rodoviário,5.17
Cliente_113,sku_82,Rodoviário,392915.13
Cliente_113,sku_30,Rodoviário,1127.41
Cliente_113,sku_72,Rodoviário,751.86
Cliente_113,sku_70,Rodoviário,819.37
Cliente_113,sku_32,Rodoviário,1311.7
Cliente_113,sku_83,Rodoviário,9682.79
Cliente_113,sku_84,Rodoviário,959879.07
Cliente_113,sku_85,Rodoviário,0.1
Cliente_113,sku_86,Rodoviário,9175.65
Cliente_111,sku_2,Rodoviário,0.1
Cliente_111,sku_8,Rodoviário,2214.75
Cliente_111,sku_17,Rodoviário,1994.04
Cliente_111,sku_18,Rodoviário,22568.52
Cliente_111,sku_21,Rodoviário,638.06
Cliente_111,sku_34,Rodoviário,122.45
Cliente_111,sku_36,Rodoviário,63.0
Cliente_111,sku_43,Rodoviário,5949.94
Cliente_111,sku_47,Rodoviário,525.15
Cliente_111,sku_49,Rodoviário,16859.65
Cliente_111,sku_52,Rodoviário,9619.56
Cliente_111,sku_69,Rodoviário,1190.46
Cliente_111,sku_82,Rodoviário,362.73
Cliente_114,sku_1,Rodoviário,1489.91
Cliente_114,sku_2,Rodoviário,817.97
Cliente_114,sku_8,Rodoviário,53.83
Cliente_114,sku_11,Rodoviário,757.88
Cliente_114,sku_12,Rodoviário,37.18
Cliente_114,sku_13,Rodoviário,6.42
Cliente_114,sku_14,Rodoviário,25.12
Cliente_114,sku_15,Rodoviário,121.66
Cliente_114,sku_17,Rodoviário,1974.18
Cliente_114,sku_18,Rodoviário,32490.39
Cliente_114,sku_20,Rodoviário,319.57
Cliente_114,sku_21,Rodoviário,16308.81
Cliente_114,sku_22,Rodoviário,62982.35
Cliente_114,sku_23,Rodoviário,4431.98
Cliente_114,sku_25,Rodoviário,1102.95
Cliente_114,sku_26,Rodoviário,2.47
Cliente_114,sku_29,Rodoviário,37.21
Cliente_114,sku_31,Rodoviário,809.21
Cliente_114,sku_33,Rodoviário,23293.81
Cliente_114,sku_34,Rodoviário,52.94
Cliente_114,sku_35,Rodoviário,57118.6
Cliente_114,sku_38,Rodoviário,2183.08
Cliente_114,sku_39,Rodoviário,8508.11
Cliente_114,sku_40,Rodoviário,0.1
Cliente_114,sku_43,Rodoviário,1709.52
Cliente_114,sku_47,Rodoviário,42289.96
Cliente_114,sku_49,Rodoviário,47727.88
Cliente_114,sku_52,Rodoviário,141701.41
Cliente_114,sku_60,Rodoviário,71671.92
Cliente_114,sku_61,Rodoviário,7051.99
Cliente_114,sku_63,Rodoviário,9065.11
Cliente_114,sku_66,Rodoviário,23.09
Cliente_114,sku_67,Rodoviário,969.91
Cliente_114,sku_69,Rodoviário,1724.9
Cliente_114,sku_74,Rodoviário,1245.45
Cliente_114,sku_75,Rodoviário,18496.52
Cliente_114,sku_77,Rodoviário,2158.11
Cliente_114,sku_78,Rodoviário,456.11
Cliente_114,sku_82,Rodoviário,2005.91
Cliente_114,sku_30,Rodoviário,57.09
Cliente_114,sku_70,Rodoviário,127.52
Cliente_114,sku_84,Rodoviário,128.09
Cliente_115,sku_14,Rodoviário,457.64
Cliente_115,sku_33,Rodoviário,128.27
Cliente_115,sku_43,Rodoviário,272.86
Cliente_115,sku_47,Rodoviário,227.3
Cliente_115,sku_49,Rodoviário,2162.38
Cliente_115,sku_52,Rodoviário,4019.61
Cliente_115,sku_63,Rodoviário,164.9
Cliente_116,sku_0,Rodoviário,58.62
Cliente_116,sku_2,Rodoviário,1169.19
Cliente_116,sku_4,Rodoviário,168.78
Cliente_116,sku_5,Rodoviário,222.19
Cliente_116,sku_6,Rodoviário,0.1
Cliente_116,sku_7,Rodoviário,0.1
Cliente_116,sku_8,Rodoviário,2626.69
Cliente_116,sku_11,Rodoviário,4056.94
Cliente_116,sku_14,Rodoviário,6479.74
Cliente_116,sku_15,Rodoviário,826.86
Cliente_116,sku_16,Rodoviário,13.2
Cliente_116,sku_17,Rodoviário,0.2
Cliente_116,sku_18,Rodoviário,16333.32
Cliente_116,sku_19,Rodoviário,561.77
Cliente_116,sku_21,Rodoviário,66046.39
Cliente_116,sku_22,Rodoviário,276.98
Cliente_116,sku_23,Rodoviário,1679.86
Cliente_116,sku_25,Rodoviário,6645.52
Cliente_116,sku_26,Rodoviário,33.21
Cliente_116,sku_28,Rodoviário,7.77
Cliente_116,sku_29,Rodoviário,2193.09
Cliente_116,sku_31,Rodoviário,590.49
Cliente_116,sku_33,Rodoviário,8029.26
Cliente_116,sku_35,Rodoviário,897.64
Cliente_116,sku_37,Rodoviário,5851.55
Cliente_116,sku_38,Rodoviário,2292.89
Cliente_116,sku_39,Rodoviário,346.15
Cliente_116,sku_40,Rodoviário,4808.91
Cliente_116,sku_42,Rodoviário,1231.68
Cliente_116,sku_43,Rodoviário,92404.0
Cliente_116,sku_46,Rodoviário,864.97
Cliente_116,sku_47,Rodoviário,78948.54
Cliente_116,sku_49,Rodoviário,53567.61
Cliente_116,sku_52,Rodoviário,360847.96
Cliente_116,sku_55,Rodoviário,0.1
Cliente_116,sku_59,Rodoviário,406.65
Cliente_116,sku_61,Rodoviário,22.8
Cliente_116,sku_63,Rodoviário,1066.95
Cliente_116,sku_65,Rodoviário,7595.72
Cliente_116,sku_66,Rodoviário,36.7
Cliente_116,sku_67,Rodoviário,527.76
